"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 18:45:28 GMT 2025","Mon Nov 03 18:45:40 GMT 2025","11816","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"failed","Mon Nov 03 18:47:34 GMT 2025","Mon Nov 03 18:47:42 GMT 2025","7530","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 18:45:37 GMT 2025","Mon Nov 03 18:45:48 GMT 2025","11631","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 18:46:45 GMT 2025","Mon Nov 03 18:46:59 GMT 2025","13430","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 18:46:16 GMT 2025","Mon Nov 03 18:46:28 GMT 2025","12642","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"failed","Mon Nov 03 18:45:07 GMT 2025","Mon Nov 03 18:45:16 GMT 2025","8796","chromium","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 18:45:49 GMT 2025","Mon Nov 03 18:46:02 GMT 2025","12986","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 18:44:53 GMT 2025","Mon Nov 03 18:45:00 GMT 2025","6978","chromium","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"passed","Mon Nov 03 18:44:55 GMT 2025","Mon Nov 03 18:44:57 GMT 2025","1805","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"failed","Mon Nov 03 18:46:16 GMT 2025","Mon Nov 03 18:46:28 GMT 2025","12479","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 18:46:37 GMT 2025","Mon Nov 03 18:46:50 GMT 2025","12969","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 18:45:24 GMT 2025","Mon Nov 03 18:45:36 GMT 2025","12044","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 18:44:37 GMT 2025","Mon Nov 03 18:44:50 GMT 2025","13063","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 18:46:00 GMT 2025","Mon Nov 03 18:46:12 GMT 2025","12031","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 18:44:53 GMT 2025","Mon Nov 03 18:44:54 GMT 2025","339","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 18:46:07 GMT 2025","Mon Nov 03 18:46:14 GMT 2025","7449","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:47:22 GMT 2025","Mon Nov 03 18:47:32 GMT 2025","10008","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 18:46:22 GMT 2025","Mon Nov 03 18:46:36 GMT 2025","13742","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 18:45:33 GMT 2025","Mon Nov 03 18:45:44 GMT 2025","11435","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 18:44:33 GMT 2025","Mon Nov 03 18:44:34 GMT 2025","1170","chromium","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 18:45:56 GMT 2025","Mon Nov 03 18:46:03 GMT 2025","7277","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 18:44:47 GMT 2025","Mon Nov 03 18:44:55 GMT 2025","7861","chromium","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 18:47:26 GMT 2025","Mon Nov 03 18:47:40 GMT 2025","13824","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 18:45:59 GMT 2025","Mon Nov 03 18:46:02 GMT 2025","2737","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"failed","Mon Nov 03 18:44:52 GMT 2025","Mon Nov 03 18:44:59 GMT 2025","7338","chromium","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 18:44:47 GMT 2025","Mon Nov 03 18:45:01 GMT 2025","13694","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 18:44:57 GMT 2025","Mon Nov 03 18:45:10 GMT 2025","13101","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 18:47:02 GMT 2025","Mon Nov 03 18:47:11 GMT 2025","9155","mobile-safari","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 18:46:44 GMT 2025","Mon Nov 03 18:46:57 GMT 2025","12524","mobile-safari","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 18:45:41 GMT 2025","Mon Nov 03 18:45:53 GMT 2025","11894","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 18:44:52 GMT 2025","Mon Nov 03 18:44:52 GMT 2025","438","chromium","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"failed","Mon Nov 03 18:47:14 GMT 2025","Mon Nov 03 18:47:30 GMT 2025","15362","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 18:47:08 GMT 2025","Mon Nov 03 18:47:23 GMT 2025","14404","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 18:45:12 GMT 2025","Mon Nov 03 18:45:25 GMT 2025","12913","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 18:46:30 GMT 2025","Mon Nov 03 18:46:43 GMT 2025","13057","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 18:45:12 GMT 2025","Mon Nov 03 18:45:14 GMT 2025","2384","chromium","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 18:46:53 GMT 2025","Mon Nov 03 18:47:01 GMT 2025","7627","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 18:44:16 GMT 2025","Mon Nov 03 18:44:31 GMT 2025","14160","chromium","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 18:46:30 GMT 2025","Mon Nov 03 18:46:44 GMT 2025","13446","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 18:46:19 GMT 2025","Mon Nov 03 18:46:23 GMT 2025","3454","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"passed","Mon Nov 03 18:45:02 GMT 2025","Mon Nov 03 18:45:07 GMT 2025","4944","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 18:45:16 GMT 2025","Mon Nov 03 18:45:32 GMT 2025","15955","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 18:45:27 GMT 2025","Mon Nov 03 18:45:39 GMT 2025","11658","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 18:47:06 GMT 2025","Mon Nov 03 18:47:12 GMT 2025","5482","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"failed","Mon Nov 03 18:45:17 GMT 2025","Mon Nov 03 18:45:27 GMT 2025","9631","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 18:45:59 GMT 2025","Mon Nov 03 18:46:05 GMT 2025","6586","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 18:46:10 GMT 2025","Mon Nov 03 18:46:19 GMT 2025","8820","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 18:46:50 GMT 2025","Mon Nov 03 18:47:03 GMT 2025","12709","mobile-safari","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 18:46:16 GMT 2025","Mon Nov 03 18:46:20 GMT 2025","3980","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:47:00 GMT 2025","Mon Nov 03 18:47:01 GMT 2025","984","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 18:44:16 GMT 2025","Mon Nov 03 18:44:31 GMT 2025","14480","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 18:45:27 GMT 2025","Mon Nov 03 18:45:39 GMT 2025","11819","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 18:45:45 GMT 2025","Mon Nov 03 18:45:58 GMT 2025","12326","mobile-chrome","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 18:46:52 GMT 2025","Mon Nov 03 18:47:06 GMT 2025","14741","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 18:44:33 GMT 2025","Mon Nov 03 18:44:46 GMT 2025","12634","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 18:44:16 GMT 2025","Mon Nov 03 18:44:30 GMT 2025","14112","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"failed","Mon Nov 03 18:46:39 GMT 2025","Mon Nov 03 18:46:52 GMT 2025","12584","mobile-safari","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 18:44:17 GMT 2025","Mon Nov 03 18:44:31 GMT 2025","14120","chromium","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 18:44:57 GMT 2025","Mon Nov 03 18:45:11 GMT 2025","13502","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:47:09 GMT 2025","Mon Nov 03 18:47:25 GMT 2025","15544","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:47:27 GMT 2025","Mon Nov 03 18:47:41 GMT 2025","14134","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 18:45:40 GMT 2025","Mon Nov 03 18:45:40 GMT 2025","374","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 18:45:01 GMT 2025","Mon Nov 03 18:45:15 GMT 2025","13612","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 18:47:18 GMT 2025","Mon Nov 03 18:47:27 GMT 2025","8428","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:44:47 GMT 2025","Mon Nov 03 18:44:55 GMT 2025","8224","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 18:45:16 GMT 2025","Mon Nov 03 18:45:21 GMT 2025","4918","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 18:46:17 GMT 2025","Mon Nov 03 18:46:32 GMT 2025","14942","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 18:44:49 GMT 2025","Mon Nov 03 18:44:50 GMT 2025","1287","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 18:45:49 GMT 2025","Mon Nov 03 18:45:56 GMT 2025","6262","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 18:47:30 GMT 2025","Mon Nov 03 18:47:45 GMT 2025","14891","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 18:45:54 GMT 2025","Mon Nov 03 18:45:55 GMT 2025","275","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 18:46:30 GMT 2025","Mon Nov 03 18:46:42 GMT 2025","12597","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 18:46:57 GMT 2025","Mon Nov 03 18:47:06 GMT 2025","8127","mobile-safari","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 18:46:35 GMT 2025","Mon Nov 03 18:46:48 GMT 2025","13495","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"passed","Mon Nov 03 18:46:04 GMT 2025","Mon Nov 03 18:46:10 GMT 2025","5325","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 18:47:02 GMT 2025","Mon Nov 03 18:47:03 GMT 2025","985","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
